author,book_id,inputdate,price,title,upaddress,url
鲁迅,1626349906, /2019-05-01,¥22.50, 鲁迅小说经典 鲁迅 新疆生产建设兵团出版社 9787557412333,新疆生产建设兵团出版社,https://product.dangdang.com/1626349906.html
柔石,1626349866, /2019-05-01,¥22.50, 柔石小说经典 柔石 新疆生产建设兵团出版社 9787557412401,新疆生产建设兵团出版社,https://product.dangdang.com/1626349866.html
鲍里斯.维昂,1583746786, /2014-01-01,¥16.10, 维昂小说精选(上) 鲍里斯.维昂,海天出版社,https://product.dangdang.com/1583746786.html
长篇小说选刊杂志,11738341686, /2024-01-01,¥98.50, 长篇小说选刊杂志2024年1+2+3期 共3本 双月刊 收获长篇专号小说短篇原创散文近现代文学文摘,长篇小说选刊杂志,https://product.dangdang.com/11738341686.html
颜斐 著,20039397, /2007-09-01,¥38.20, 颜斐小说集（全三册）,文化艺术出版社,https://product.dangdang.com/20039397.html
大卫?戈登9美]0 著 姚向辉 译,23913546, /2016-02-01,¥30.80, 二流小说家,人民文学出版社,https://product.dangdang.com/23913546.html
青山剛昌,29312165, /2021-03-01,¥19.50, 名侦探柯南小说-给工藤新一的挑战书（恋爱数式杀人事件）,长春出版社,https://product.dangdang.com/29312165.html
烽火戏诸侯,1613847398, /2020-04-01,¥148.00, 现货即发赠海报书签】剑来小说实体书 烽火戏诸侯 青春文学玄幻武侠古典魔幻仙侠书籍雪中悍刀行作者武动乾坤斗破苍穹斗罗大陆古,浙江文艺出版社,https://product.dangdang.com/1613847398.html
詹姆斯．傅瑞,1844980870, /2014-02-01,¥75.00, 超棒小说再进化 深度剖析拍成电影的畅销小说 教你呈现好莱坞等级的戏剧张力 港台原版 James N. Frey 云梦千里,雲夢千里,https://product.dangdang.com/1844980870.html
丸戸史明,11406933690, /2019-08-01,¥119.00, 【预售】轻小说 不起眼女主角培育法 Memorial 1-2 丸戸史明 角川 路人女主的养成方法 小说 港台原版图书籍台,角川,https://product.dangdang.com/11406933690.html
田中靖浩 著;读客文化 出品,11447256990, /2020-08-31,¥29.00, 像读悬疑小说一样读懂会计学（没有表格，全是故事！会计轻松入门！两小时搞懂会计学原理和资本游戏法则！日版上市1月加印5次）,海南出版社,https://product.dangdang.com/11447256990.html
[奥]克里斯蒂娜·涅斯特玲格,29623741, /2022-04-01,¥15.00, 小书虫国际大奖小说·第一辑《罗莎琳德的世界》,浙江教育出版社,https://product.dangdang.com/29623741.html
格日勒其木格·黑鹤 著,27884240, /2019-07-01,¥16.80, 黑鹤动物小说儿童彩绘拼音版·雪地鸟群,接力出版社,https://product.dangdang.com/27884240.html
瘤久保 慎司,11164271866, /2020-06-24,¥58.00, 【中商原版】轻小说 食锈末世录 3 都市生命体「东京」 瘤久保慎司 台版轻小说 角川出版,台灣角川,https://product.dangdang.com/11164271866.html
[秘]马里奥·巴尔加斯·略萨,29585440, /2023-02-01,¥172.70, 马里奥巴尔加斯略萨小说精选第一辑4册（首领们+城市与狗+绿房子+酒吧长谈）,人民文学出版社,https://product.dangdang.com/29585440.html
枯野瑛,11451629266, /2023-07-30,¥65.00, 预售 【中商原版】轻小说 砂上的微小幸福 枯野瑛 台版轻小说 角川出版,台灣角川,https://product.dangdang.com/11451629266.html
沈石溪,29209403, /2021-01-01,¥10.00, 沈石溪动物小说系列：血染的王冠（注音插画版）,新世纪出版社,https://product.dangdang.com/29209403.html
鲁迅,11750396521, /2010-01-01,¥31.73, 中国小说史略(跟大师学国学) 鲁迅 中华书局【正.版】,中华书局,https://product.dangdang.com/11750396521.html
高杉峻 著，天河世纪 出品,28540778, /2020-05-01,¥22.50, 东野圭吾：天才小说家,长江出版社,https://product.dangdang.com/28540778.html
刘庆邦,27877831, /2019-06-01,¥190.00, 刘庆邦短篇小说编年（2003—2018）（套装全6卷）,河南文艺出版社,https://product.dangdang.com/27877831.html
汪曾祺,29650071, /2023-10-01,¥19.50, 受戒（作家精品集）汪曾祺短篇小说传世佳作全收录。以至真至暖之笔，写繁杂世间那些至亲至清的心。,作家出版社,https://product.dangdang.com/29650071.html
伍美珍,24010786, /2016-08-01,¥8.40, 阳光姐姐小说总动员3 樱桃纯真六年级,河北少年儿童出版社,https://product.dangdang.com/24010786.html
 ,11141919961, ,¥31.50, 长篇小说选刊杂志2023年第4期7/8月总第111期老藤《北爱》方格子《寂静之声》杨志军《雪山大地》 当代收获十月人民文, ,https://product.dangdang.com/11141919961.html
须一瓜,11413006583, /2018-05-01,¥13.93, 长篇小说:双眼台风 须一瓜 9787533952211 浙江文艺出版社,浙江文艺出版社,https://product.dangdang.com/11413006583.html
李正民 主编，孙义梅，尚丽新 注析,20505549, /2008-08-01,¥11.20, 新版家庭藏书－戏曲小说卷－文言小说选,山西古籍出版社,https://product.dangdang.com/20505549.html
《小说月报》编辑部 编,29625530, /2023-09-01,¥59.00, 第二十届百花文学奖·小说奖获奖作品集 : 上中下,百花文艺出版社,https://product.dangdang.com/29625530.html
克里斯托弗·保罗·柯蒂斯,29385320, /2022-01-01,¥18.20, 长青藤国际大奖小说·第14辑：一次特殊的旅行,云南出版集团公司 晨光出版社,https://product.dangdang.com/29385320.html
陈鸣,1599527134, /2019-12-07,¥138.20, B写小说教程书4本小说写作教程+开始写吧虚构文学创作+非虚构文学创作+成为作家创意写作书初学者文学创作书籍小说创作技能拓,中国人民大学出版社,https://product.dangdang.com/1599527134.html
Bennett,11737673232, /2024-04-26,¥89.00, 英文原版小说 Checkout 19 19号收银台 克莱尔-露易丝·班尼特 纽约时报2022十大好书 英文版 进口英语原,Vintage,https://product.dangdang.com/11737673232.html
刘亚伦，肖福祥 著,23579448, /2014-07-01,¥14.40, 闪小说 横切生活,西南师范大学出版社,https://product.dangdang.com/23579448.html
李容焕 余丛,23372382, /2013-11-12,¥22.10, 中山小说12家,暨南大学出版社,https://product.dangdang.com/23372382.html
安建达,24171539, /2016-12-01,¥24.00, 短篇小说合集 37传,海豚出版社,https://product.dangdang.com/24171539.html
作者：白石 定规 插画：あずーる,11435707870, ,¥56.90, 【现货】【翰德图书】轻小说 魔女之旅19 港台原版图书籍台版正版繁体中文 白石定规 青文,青文,https://product.dangdang.com/11435707870.html
周瘦鹃,1724877586, /2020-03-01,¥20.25, 短篇小说选：喜相逢 周瘦鹃 广陵书社 9787555413684,广陵书社,https://product.dangdang.com/1724877586.html
西尾維新,1649468493, /2017-07-17,¥102.00, 预售 【中商原版】轻小说 终物语(下) 西尾維新 台版轻小说 尖端出版社,尖端出版,https://product.dangdang.com/1649468493.html
木苏里,687464773, /2020-12-01,¥154.20, 【精美礼盒+多种赠品】全球高考 小说正版原著全套3册简体实体书 木苏里某某黑天律师青春言情双男主小说书籍一级律师云图推荐,北京燕山出版社,https://product.dangdang.com/687464773.html
白石定規,11329397186, /2023-01-30,¥58.00, 预售 【中商原版】轻小说 魔女之旅 18 白石定规 台版轻小说 青文出版,青文出版社,https://product.dangdang.com/11329397186.html
梁守中,1551844012, /2019-08-01,¥25.90, 武侠小说史话 天津人民出版社,天津人民出版社,https://product.dangdang.com/1551844012.html
珍妮伯罗薇,11147948750, /2022-04-30,¥98.45, 【预售】长篇小说的技艺：美国大学创意写作课堂人手一本的40年长销经典 港台原版图书籍台版正版繁体中文 珍妮．伯罗薇 麦田,麦田,https://product.dangdang.com/11147948750.html
袁博 著;,25198927, /2017-12-01,¥10.00, 袁博动物小说:狗的祖先,新世纪出版社,https://product.dangdang.com/25198927.html
梅娘 编,11750659671, /1997-01-01,¥39.18, 梅娘小说散文集 梅娘 北京出版社 9787200032246 梅娘 北京出版社【正版】,北京出版社,https://product.dangdang.com/11750659671.html
木緒なち,11444479186, /2023-06-28,¥58.00, 【中商原版】轻小说 我们的重制人生 9 木绪なち 台版轻小说 尖端出版社,尖端出版,https://product.dangdang.com/11444479186.html
鴨志田一,11511661786, /2023-10-25,¥299.00, 【中商原版】轻小说 青春猪头少年不会梦到自家女学生 青春猪头少年系列 12 特装版 鸭志田一 台版轻小说 角川出版,台灣角川,https://product.dangdang.com/11511661786.html
作者：白石 定規 插畫：あずーる,11172835546, /2022-06-30,¥58.00, 预售 【中商原版】轻小说 魔女之旅 16 白石定规 台版轻小说 青文出版,青文出版社,https://product.dangdang.com/11172835546.html
森田碧,11717213176, /2024-04-03,¥86.00, 【中商原版】轻小说 馀命一年的我，遇见了馀命半年的你 森田碧 台版轻小说 东贩出版,台灣東販,https://product.dangdang.com/11717213176.html
夏志清,11417469084, /2022-05-01,¥52.93, 中国现代小说史 夏志清 上海人民出版社 新华书店正版图书,上海人民出版社,https://product.dangdang.com/11417469084.html
宋以柱,29395594, /2022-04-01,¥21.40, 小小说金麻雀奖 起个名字叫雀儿,中译出版社（原中国对外翻译出版公司）,https://product.dangdang.com/29395594.html
衣笠彰梧,11420011550, /2022-02-10,¥55.55, 【预售】轻小说 欢迎来到实力至上主义的教室 ２年级篇 3 港台原版图书籍台版正版繁体中文 衣笠彰梧 角川,角川,https://product.dangdang.com/11420011550.html
杨华丽,29400985, /2021-12-01,¥98.30, 中国小说家庭伦理叙事的现代转型（1898-1927）,中国社会科学出版社,https://product.dangdang.com/29400985.html
【美】詹姆斯·N. 弗雷,29492187, /2015-07-01,¥36.20, 弗雷的小说写作坊：劲爆小说秘境游走,中国人民大学出版社,https://product.dangdang.com/29492187.html
沈石溪 著,29440084, /2022-04-01,¥15.00, 动物小说大王沈石溪·奇幻漫画书系:2暖羊羊智救怪客,浙江少年儿童出版社,https://product.dangdang.com/29440084.html
人民文学出版社编辑部 编 白琳 周嘉宁 葛亮 等著,29580192, /2023-05-01,¥51.30, 2022中篇小说（21世纪年度小说选）,人民文学出版社,https://product.dangdang.com/29580192.html
（英）贝尔·格里尔斯 著,26440894, /2019-01-01,¥13.80, 荒野求生少年生存小说拓展版16：海鹦孤岛的绝密探查,接力出版社,https://product.dangdang.com/26440894.html
胡适、林庚、周汝昌、吴小如、萨孟武等,24135517, /2016-11-01,¥169.00, 大家小书 小说评论类套装（精装）,北京出版社,https://product.dangdang.com/24135517.html
安里アサト,1637732983, /2017-10-18,¥712.00, 预售 【中商原版】轻小说 86 不存在的战区 1-12 台版轻小说 角川出版 2021年4月新番,台灣國際角川書店股份有限公司,https://product.dangdang.com/1637732983.html
（英）艾琳·亨特,29390700, /2022-01-01,¥19.90, 猫武士外传·长篇小说10——虎心的阴影：纪念版,中国少年儿童出版社,https://product.dangdang.com/29390700.html
快乐历史地理杂志,1435819185, /2018-07-01,¥5.90, 清仓【1.5元/本】2022年百花园（共4本）民间故事会文学文摘,快乐历史地理杂志,https://product.dangdang.com/1435819185.html
灿灿SUN,11437215190, ,¥55.60, 【现货】【翰德图书】轻小说 不时轻声地以俄语遮羞的邻座艾莉同学 5 港台原版图书籍台版正版繁体中文 灿灿SUN 角川,角川,https://product.dangdang.com/11437215190.html
陳敬陽,11388945736, /2023-03-01,¥73.00, 预售 【中商原版】金庸小说里的中国宗教 港台原版 陈敬阳 香港三联书店,三聯書店(香港)有限公司,https://product.dangdang.com/11388945736.html
伍美珍,1590035026, /2018-10-01,¥9.80, 阳光姐姐小说派 精华版 魔法守护神 伍美珍,人民邮电出版社,https://product.dangdang.com/1590035026.html
石昌渝,11205210686, /2022-06-17,¥83.00, 【中商原版】传统小说的衰微与转型 从镜花缘到老残游记 从婉曲隐晦的暗讽到直言不讳的谴责 港台原版 石昌渝 崧烨文化,崧燁文化,https://product.dangdang.com/11205210686.html
青橙英语,29481561, /2022-11-02,¥38.50, 致敬经典 英文原版小说.疯狂动物城 Zootopia（精装绘图有声版）,华东理工大学出版社,https://product.dangdang.com/29481561.html
袁博 著;,25198928, /2017-12-01,¥10.00, 袁博动物小说:剑齿虎孤儿,新世纪出版社,https://product.dangdang.com/25198928.html
裕夢,646824784, /2021-06-15,¥63.00, 【中商原版】轻小说 弹珠汽水瓶里的千岁同学 4 裕梦 台版轻小说 东立,東立出版社有限公司,https://product.dangdang.com/646824784.html
許麗芳,11737159783, /2007-01-01,¥67.00, 章回小说的书写与想像 以三国演义与水浒传的叙事为例 港台原版 许丽芳 秀威资讯,秀威資訊,https://product.dangdang.com/11737159783.html
白石 定規/あずーる,1779339293, /2020-12-30,¥53.00, 预售 【中商原版】轻小说 魔女之旅10 白石定规 台版轻小说书 青文 灰之魔女 10月新番,青文出版社股份有限公司,https://product.dangdang.com/1779339293.html
陈庆祝,25122811, /2017-06-01,¥33.10, 现当代小说与古代小说传统,华南理工大学出版社,https://product.dangdang.com/25122811.html
青山剛昌,591660169, /2021-11-29,¥55.00, 预售 【中商原版】轻小说 名侦探柯南 怪盗小子精选集 月下的预告状 青山刚昌 台版轻小说 青文出版,青文出版社股份有限公司,https://product.dangdang.com/591660169.html
 ,11716965736,2020-05-07,¥80.00, 【中商原版】轻小说 I的悲剧 米泽穗信 台版小说 尖端出版社,尖端出版社,https://product.dangdang.com/11716965736.html
刘玉,26921841, /2019-12-01,¥63.50, 创伤小说的记忆书写,科学出版社,https://product.dangdang.com/26921841.html
(英)阿瑟·柯南·道尔著，李嘉编译,29717703, /2018-10-01,¥10.60, 福尔摩斯探案集 侦探悬疑推理小说中小学生课外阅读书籍青少年世界经典文学名著,江西美术出版社,https://product.dangdang.com/29717703.html
羽野蒔実,11505714366, /2023-09-10,¥53.00, 【中商原版】轻小说 鬼灭之刃 猗窝座之战与伊之助的过往篇 羽野莳実 台版轻小说 东立出版,東立出版,https://product.dangdang.com/11505714366.html
