ISBM,book_id,isset,kaiben,package,paper,subcategory
 29228247,29228247, 是, 32开, 平装-胶订, 胶版纸,历史小说
 9774562321452,11697511636, 否, 16开, 平装-胶订, 胶版纸,文摘 文学
 9787559466174,29443758, 否, 32开, 精装, 胶版纸,中国当代小说
 9787115535870,28974833, 否, 128开, 平装-胶订, 胶版纸,文学
 9787515901947,22731109, 否, 大32开, 平装, 胶版纸,外国
 9787020156108,29317831, 否, 16开, 平装-胶订, 胶版纸,课外阅读
 9787557551971,11517631527, 否, 32开, 平装, 书写纸,幻想小说
 9787300211640,29492185, 否, 128开, 平装-胶订, 胶版纸,写作与修辞
 9787100221313,29588990, 否, 32开, 精装, 胶版纸,欧洲
 9787556867424,29684645, 是, 32开, 平装, 胶版纸,文学
 9787558418174,28987686, 否, 大32开, 精装, 轻型纸,文学
 9787571501808,28494713, 否, 32开, 平装-胶订, 胶版纸,文学
 9787500169956,29396090, 否, 128开, 平装-胶订, 胶版纸,中国现当代随笔
 9787020142477,29455885, 是, 32开, 平装, 胶版纸,美国
 9787020159574,29360235, 否, 32开, 平装-胶订, 胶版纸,外国随笔
 9787530218389,25324426, 否, 32开, 精装, 轻型纸,日本
 9787556864539,29471388, 否, 32开, 平装-胶订, 轻型纸,文学
 9789861747835,591651809, 否, 32开, 平装-胶订, 轻型纸,动/漫画
 9787534847196,23646317, 否, 16开, 精装, 胶版纸,中国
 9787544868051,29138654, 否, 32开, 平装-胶订, 轻型纸,文学
 9787540783266,1505013075, 否, 16开, 平装-胶订, 胶版纸,其他国家
 9787511560506,29530281, 否, 32开, 平装-胶订, 胶版纸,课外阅读
 9787559437549,27884780, 否, 32开, 精装, 胶版纸,中国当代小说
 9787544854030,26909906, 否, 32开, 平装-胶订, 胶版纸,文学
 9787570804528,28986674, 否, 32开, 平装-胶订, 胶版纸,文学
 9787544859790,28510678, 否, 16开, 平装-胶订, 胶版纸,文学
 2222003560543,1708081653, 否, 25开, 平装-胶订, 轻型纸,动/漫画
 9787555291060,29531871, 否, , , ,课外阅读
 9787521224665,11552578787, 否, 32开, 平装-胶订, 胶版纸,中国现当代随笔
 9787532788040,29321980, 是, 32开, 平装-胶订, 胶版纸,日本
 9787555912330,29321471, 否, 32开, 平装-胶订, 胶版纸,中国当代小说
 9787549572885,23798778, 否, 32开, 平装, 轻型纸,文学
 9787519473358,29624082, 否, 16开, 精装, 胶版纸,中国古诗词
 9787553490885,1394033967, 是, 16开, 平装-胶订, 胶版纸,动物小说
 9787101153316,29308491, 否, 32开, 平装-胶订, 胶版纸,其他
 9787556864478,29471276, 否, 32开, 平装-胶订, 轻型纸,文学
 9787555909323,28994553, 否, 32开, 平装-胶订, 胶版纸,中国
 9787101148541,29254827, 是, 32开, 精装, 胶版纸,其他古籍整理
 9784555551211,1284414602, 否, 16开, 平装-胶订, 胶版纸,文摘 文学
 9787532177271,29001666, 否, 16开, 平装-胶订, 胶版纸,综合
 9787514514209,27909610, 否, 16开, 平装-胶订, 纯质纸,课外阅读
 9787534293627,27865229, 否, 16开, 平装-胶订, 胶版纸,文学
 9787511048004,29342964, 否, 32开, 组合包装, 胶版纸,文学
 9787560573854,28554338, 否, 16开, 精装, 轻型纸,欧洲
 9787532159246,23911362, 否, 32开, 精装, 胶版纸,美国
 29319049,29319049, 否, 16开, 平装-胶订, 轻型纸,仙侠玄幻青春文学
 9787544279604,23788509, 否, 32开, 平装, 胶版纸,外国
 9787533960780,28989879, 否, 32开, 平装-胶订, 胶版纸,名家作品
 9787542675217,29297236, 否, 16开, 精装, 轻型纸,文化评述
 9787540252304,28495960, 否, 16开, 平装-胶订, 胶版纸,课外阅读
 9787559723888,29234147, 否, 32开, 平装-胶订, 轻型纸,快乐成长
 9787557016951,29353436, 否, 16开, 平装-胶订, 胶版纸,文学评论与鉴赏
 9787511359490,23925584, 否, 128开, 平装-胶订, 胶版纸,外国
 9787313202277,27870904, 否, 16开, 平装-胶订, 胶版纸,英文版
 9787558429415,29621724, 否, 32开, 平装-胶订, 胶版纸,文学
 9787305228117,29378970, 否, 16开, 精装, 胶版纸,文学理论
 9787221170330,29431306, 是, 16开, 平装-胶订, 轻型纸,中国当代小说
 9787544775823,27877635, 否, 32开, 精装, 纯质纸,欧洲
 9787501078813,11439541067, 否, 32开, 平装-胶订, 胶版纸,丛书
 9787532182268,29373950, 否, 16开, 平装, 书写纸,文集
 9787301296097,25313994, 否, 16开, 平装-胶订, 胶版纸,英国
 9787544859813,27897176, 否, 16开, 平装-胶订, 胶版纸,文学
 9780553212754,606285059, 否, 3开, 平装, 胶版纸,小说 Fiction
 9786263728448,11572860136, 否, 大32开, 平装-胶订, 轻型纸,动/漫画
 9786263523630,11363533966, 否, 大32开, 平装-胶订, 轻型纸,动/漫画
 9787511362407,11689183173, 否, 16开, 平装-胶订, 胶版纸,青春校园文学
 9787555024088,29428825, 是, 24开, 平装-胶订, 胶版纸,文学
 9787571516857,29565120, 否, 32开, 平装-胶订, 胶版纸,文学
 9787511379054,29546795, 否, 32开, 平装-胶订, 胶版纸,欧洲
 9787559708908,1348756115, 否, 16开, 平装-胶订, 胶版纸,动物小说
 9787536067523,11740091670, 否, 大32开, 平装-胶订, 胶版纸,社会小说
 ,12100014644, 否, , , ,中国当代小说
 9787522716671,29598418, 否, 16开, 平装-胶订, 胶版纸,文学理论
 9787558912849,29366638, 否, 大32开, 平装-胶订, 胶版纸,文学
 9787020137213,25283701, 否, 16开, 平装-胶订, 胶版纸,课外阅读
 9787555913788,29517367, 否, 16开, 平装-胶订, 胶版纸,中国当代小说
 9787541164163,29468174, 否, 32开, 平装-胶订, 胶版纸,青春校园文学
 9787530768303,1504451585, 否, 16开, 平装-胶订, 胶版纸,成长/校园小说
 9787562857228,26923549, 否, 32开, 精装, 胶版纸,英文版
 9787553630489,23744411, 否, 16开, 平装, 铜版纸,文学
 9786263215313,11143481006, 否, 大32开, 平装-胶订, 轻型纸,动/漫画
 9787225059891,29130430, 否, 32开, 精装, 胶版纸,中国当代小说
 9787570105748,11336641819, 否, 3开, 平装, 胶版纸,幻想小说
 9787571510787,29298790, 否, 32开, 平装-胶订, 胶版纸,文学
 9787554210567,23742960, 是, 16开, 平装-胶订, 胶版纸,中国
 4711289618720,11698730296, 否, 大32开, 平装-胶订, 轻型纸,动/漫画
 9786263783898,11622265336, 否, 大32开, 平装-胶订, 轻型纸,动/漫画
 9787517832324,27903179, 否, 16开, 平装-胶订, 胶版纸,文学理论
 9787100139939,1313094221, 否, 32开, 平装-胶订, 胶版纸,文学评论与鉴赏
 9787100149846,1596153393, 否, 16开, 平装-胶订, 胶版纸,文学评论与鉴赏
 9787100176002,1599196303, 否, 32开, 精装, 胶版纸,文学理论
 9787559723840,29234143, 否, 32开, 平装-胶订, 轻型纸,快乐成长
 1516122672,1288854591, 否, 16开, 精装, 胶版纸,母婴/育儿
 9787513055710,25340044, 否, 16开, 平装-胶订, 胶版纸,文学评论与鉴赏
 9787521223491,29612919, 否, 32开, 精装, 胶版纸,中国当代小说
 9787548437611,698711514, 否, 16开, 平装-胶订, 胶版纸,成长/校园小说
 9787533963644,1885898454, 是, 16开, 平装-胶订, 胶版纸,仙侠玄幻青春文学
 9787020180882,29677270, 否, 32开, 平装, 胶版纸,美国
 9787532526758,25337689, 是, 大32开, 精装, 胶版纸,其他
 9787570802050,27889962, 否, 32开, 平装-胶订, 胶版纸,文学
 9786263219700,11300309406, 否, 大32开, 平装-胶订, 轻型纸,动/漫画
 9787301283530,25102617, 否, 16开, 平装-胶订, 胶版纸,哲学知识读物
 9787511360809,590983967, 否, 16开, 平装-胶订, 胶版纸,科幻小说
 9787115577931,11162647974, 否, 16开, 平装-胶订, 胶版纸,童话故事
 9787519224271,25101298, 否, 32开, 精装, 胶版纸,日语读物
 9787559700193,27872028, 否, 18开, 平装-胶订, 胶版纸,文学
 9787534267697,1505054265, 否, 16开, 平装-胶订, 胶版纸,动物小说
 9787544863247,28510682, 否, 16开, 平装-胶订, 胶版纸,文学
 9787544863346,28510687, 否, 16开, 平装-胶订, 纯质纸,文学
 9787558159213,11355619989, 否, 16开, 平装-胶订, 胶版纸,青春爱情文学
 9787556864522,29471389, 否, 32开, 平装-胶订, 轻型纸,文学
 9787115512260,27905514, 否, 16开, 精装, 胶版纸,文学
 29667945,29667945, 是, 32开, 盒装, 胶版纸,文学
 9787544725156,22609534, 否, 16开, 平装, 胶版纸,英汉对照
 9787020179572,29580868, 否, 32开, 精装, 胶版纸,英国
 9787558429590,29555991, 否, 32开, 平装-胶订, 轻型纸,文学
 9787229179533,29705867, 否, 16开, 软精装, 纯质纸,魔幻小说
 9787530763674,11243966607, 否, 16开, 平装-胶订, 胶版纸,侦探/冒险小说
 9787532651979,1372718536, 否, 16开, 平装-胶订, 胶版纸,文学评论与鉴赏
 9786263218833,11228712086, 否, 大32开, 平装-胶订, 轻型纸,动/漫画
 9787558426667,29470351, 否, 32开, 平装-胶订, 胶版纸,文学
 9787576027792,29615169, 否, 32开, 平装, 胶版纸,人类学/民族学
 9787544850339,27884239, 否, 16开, 平装-胶订, 胶版纸,文学
 9787559479310,29696655, 否, 32开, 精装, 特种纸,其他国家
 9787547431542,27888450, 否, 30开, 平装-胶订, 胶版纸,文学
 9780062382641,1845091103, 是, 16开, 平装-胶订, 纯质纸,7-10岁
 9787301164297,20781371, 否, 16开, 平装-胶订, 胶版纸,文学理论
 9786269811007,11642708453, 否, 25开, 软精装, 胶版纸,现代文学
 9787570409822,27883099, 否, 16开, 平装-胶订, 轻型纸,课外阅读
 9787532966363,11313930107, 否, 32开, 平装-胶订, 胶版纸,历史小说
 9787210099529,1595580421, 否, 32开, 平装-胶订, 纯质纸,公共课
 9787540461140,23874022, , , 精装, ,中国现当代随笔
 9787308112123,23210207, 否, 16开, 平装, 胶版纸,文学理论
 9780060093747,1133223885, 否, 16开, 平装-胶订, 纯质纸,文学 Literature
 9787516195260,25178256, 否, 大16开, 平装-胶订, 胶版纸,中国现当代随笔
 9787500292265,29169480, 否, 大16开, 平装-胶订, 胶版纸,文学理论
 29572409,29572409, 是, 32开, 平装-胶订, 胶版纸,文学
 9787511047380,28515624, 是, 32开, 平装-胶订, 胶版纸,文学
 9787558917479,29636027, 否, 32开, 平装-胶订, 胶版纸,文学
 9787500146032,23951712, 否, 16开, 平装-胶订, 胶版纸,英文版
 9787559704511,25257258, 否, 32开, 平装-胶订, 胶版纸,文学
 978730429000069,11656662217, 否, , 平装, 胶版纸,小学
 9787511342195,23393025, 否, 16开, 精装, 胶版纸,中国
 9787556833610,25577467, 否, 32开, 平装-胶订, 轻型纸,文学
 9787548907701,22889519, 否, 16开, 平装, 胶版纸,外国
 9787810802499,7396692, 否, , 精装, 胶版纸,文学理论
 9787544868044,29138653, 否, 32开, 平装-胶订, 轻型纸,文学
 9787536598607,29220578, 否, 16开, 平装, 轻型纸,文学
 9787100109932,25125482, 否, 16开, 平装-胶订, 胶版纸,课外阅读
 9787550004382,1726661626, 否, 16开, 平装-胶订, 胶版纸,外国
 9786260210755,11701083016, 否, 大32开, 平装-胶订, 轻型纸,动/漫画
 9786263215320,11419537110, 否, 3开, 平装, 胶版纸,动/漫画
 9787559710475,27874033, 否, 32开, 平装-胶订, 轻型纸,文学
 9787559444677,28996170, 否, 32开, 平装-胶订, 轻型纸,其他
 9787559720153,29193743, 否, 32开, 平装-胶订, 轻型纸,经典必读
 9787539787756,1441810592, 否, 16开, 平装-胶订, 轻型纸,动物小说
 9786260212131,11711526086, 否, 大32开, 平装-胶订, 轻型纸,动/漫画
 9787559703286,29404335, 否, , , ,文学
 9787544283830,11697291937, 是, 32开, 精装, 胶版纸,侦探/悬疑/推理小说
 9787501078042,11371571987, 否, 32开, 平装-胶订, 胶版纸,中国古典小说
 9787571506766,29298796, 是, 32开, 平装-胶订, 胶版纸,文学
 9787553666914,1166594214, 是, 32开, 平装-胶订, 胶版纸,动物小说
 9787540784775,1505526075, 否, 16开, 平装-胶订, 胶版纸,文集
 9787221150615001224,11739808280, 否, 16开, 平装-胶订, 胶版纸,仙侠玄幻青春文学
 9789865241896,1787449213, 否, 大32开, 平装-胶订, 轻型纸,动/漫画
 9787570811151,11352349989, 是, 32开, 平装, 胶版纸,动物小说
 9789572678329,590276119, 否, 大32开, 平装-胶订, 轻型纸,动/漫画
 9787305228100,29378971, 否, 16开, 精装, 胶版纸,文学理论
 9787559725882,11192954474, 否, 16开, 平装-胶订, 胶版纸,其他大陆漫画
 9787558426605,29470346, 否, 32开, 平装-胶订, 胶版纸,文学
 9781847495877,1513997199, 否, 16开, 平装-胶订, 纯质纸,小说 Fiction
 9787521310191,1625389582, 否, 16开, 精装, 纯质纸,计算机
 9787562946151,1805474014, 否, 16开, 平装-胶订, 纯质纸,文摘 文学
 9787100149846,25160734, 否, 16开, 平装-胶订, 胶版纸,文学评论与鉴赏
 9787555908746,28498651, 否, 16开, 平装-胶订, 胶版纸,中国现当代随笔
 9787558418167,28987685, 否, 大32开, 精装, 轻型纸,文学
 9787516189962,24158547, 否, 16开, 平装-胶订, 胶版纸,文学理论
 9787533299392,26511775, 否, 32开, 平装-胶订, 胶版纸,文学
 9786263212749,11084797676, 否, 大32开, 平装-胶订, 轻型纸,动/漫画
 9787540256661,29218786, 否, 32开, 平装-胶订, 轻型纸,课外阅读
 9787558917554,29636024, 否, 32开, 平装-胶订, 胶版纸,文学
 9787501078493,11417771657, 否, 32开, 平装-胶订, 胶版纸,丛书
 9787540490928,11558026154, 否, 16开, 平装-胶订, 胶版纸,文学理论
 9781847498601,11141831140, 否, 25开, 平装-胶订, 纯质纸,文学 Literature
 9789572673553,677616364, 否, 大32开, 平装-胶订, 轻型纸,动/漫画
 9787534291029,11647238986, 否, 3开, 平装, 胶版纸,医学
 9787556245017,27915765, 否, 24开, 平装-胶订, 胶版纸,文学
 9787521212808,29460100, 否, 32开, 平装-胶订, 胶版纸,文学理论
 9787558917523,29636021, 否, 32开, 平装-胶订, 胶版纸,文学
 9787539663920,25345266, 否, 32开, 平装-胶订, 胶版纸,中国近现代小说
 9787555910022,29127871, 否, 32开, 精装, 胶版纸,中国现当代随笔
 9787559706683,25302209, 否, 32开, 平装-胶订, 胶版纸,文学
 9787544842150,27884243, 否, 16开, 平装-胶订, 胶版纸,文学
 9787547054857,29193620, 否, 16开, 平装-胶订, 胶版纸,世界通史
 9787551571371,24185795, 否, 32开, 平装-胶订, 轻型纸,文学
 9787517844716,29396533, 否, 16开, 平装-胶订, 胶版纸,文集
 9787510847653,24180795, 否, 16开, 平装-胶订, 胶版纸,文学理论
 9787548850656,29633993, 否, 16开, 平装-胶订, 胶版纸,课外阅读
 9787515908687,23675008, 否, 大32开, 平装-胶订, 胶版纸,俄语阅读
 9787544884280,29697329, 否, 32开, 平装-胶订, 轻型纸,文学
 9787530767603,26488909, 否, 32开, 平装-胶订, 胶版纸,文学
 9787571506728,29206121, 否, 32开, 平装-胶订, 胶版纸,文学
 9787555907008,25326637, 否, 32开, 平装-胶订, 胶版纸,中国当代小说
 9787559417626,28486199, 否, 32开, 精装, 胶版纸,影视制作
 9787571514907,29452281, 否, 32开, 平装-胶订, 胶版纸,文学
 9787555908326,28994552, 否, 32开, 平装-胶订, 胶版纸,中国
 9786263217867,11226428016, 否, 大32开, 平装-胶订, 轻型纸,动/漫画
 9787020134274,28981532, 否, 32开, 平装-胶订, 胶版纸,外国
 9787547060469,29491375, 否, 32开, 平装-胶订, 胶版纸,科幻小说
 9787544863971,28533509, 否, 32开, 平装-胶订, 纯质纸,文学
 9787542256591,29700174, 否, 16开, 平装-胶订, 胶版纸,课外阅读
 9787544863315,28510693, 否, 16开, 平装-胶订, 纯质纸,文学
 9787520367318,29123186, 否, 16开, 平装-胶订, 胶版纸,中国现当代随笔
 9786260212506,11724180416, 否, 大32开, 平装-胶订, 轻型纸,动/漫画
 9787544863261,28510684, 否, 16开, 平装-胶订, 胶版纸,文学
 9787544786829,29276358, 否, 32开, 平装, 轻型纸,日本
 9787567566019,25258583, 否, 16开, 平装-胶订, 胶版纸,艺术史/艺术思想史
 9787544871372,29262680, 否, 32开, 平装-胶订, 铜版纸,文学
 9787570704729,1530786525, 否, 16开, 平装-胶订, 胶版纸,动物小说
 9787559708908,11492036701, 否, 16开, 平装-胶订, 胶版纸,动物小说
 4711289618683,11698740856, 否, 大32开, 平装-胶订, 轻型纸,动/漫画
 9787801215659,8865463, 否, , 平装, 胶版纸,健康百科
 9787301275153,24046789, 否, 16开, 平装, 胶版纸,文学理论
 9787010142197,28500632, 否, 16开, 平装-胶订, 胶版纸,文学理论
 9787545814200,25264313, 是, 大32开, 精装, 胶版纸,语言文字学
 9787560756592,24175031, 否, 16开, 平装-胶订, 胶版纸,文学理论
 9787544630313,23237951, 否, 16开, 平装, 胶版纸,文学理论
 9787300130309,1672100926, 否, 16开, 平装, 胶版纸,公共课
 9789865248871,697039741, 否, 大32开, 平装-胶订, 轻型纸,动/漫画
 9786263780491,11534637736, 否, 大32开, 平装-胶订, 轻型纸,动/漫画
 9787555904991,25221828, 否, 32开, 平装-胶订, 胶版纸,中国当代小说
 7539106005238,23622211, 否, 32开, 平装, 胶版纸,文学
 9787532596522,29113242, 否, 16开, 精装, 胶版纸,文学理论
 9787541155543,28505426, 否, 32开, 平装-胶订, 轻型纸,文学
 ,12100015813, 否, , , ,侦探/悬疑/推理小说
 29411314,29411314, 是, 32开, 平装-胶订, 轻型纸,文学
 9787541493072,28994145, 是, 32开, 平装-胶订, 胶版纸,文学
 9787568268936,1574352406, 否, 32开, 平装-胶订, 胶版纸,动物小说
 9787570226375,11210879667, 否, 16开, 平装-胶订, 胶版纸,科幻小说
 ,12100015685, 否, , , ,语文阅读
 9787533961404,28989877, 否, 32开, 平装-胶订, 胶版纸,名家作品
 9786263215894,11172599736, 否, 大32开, 平装-胶订, 轻型纸,动/漫画
 9787544854085,26909940, 否, 32开, 平装-胶订, 胶版纸,文学
 7539703000247,29596416, 是, 16开, 平装-胶订, 胶版纸,文学
 9787544856058,25282507, 否, 32开, 平装-胶订, 轻型纸,文学
 9787547048504,25275670, 否, 32开, 平装-胶订, 纯质纸,欧洲
 9787559700209,664674542, 否, 16开, 平装-胶订, 胶版纸,动物小说
 ,12100012695, 否, , , ,动物小说
 9787020125326,25101600, 否, 32开, 平装-胶订, 胶版纸,中国当代小说
